Date,Location,Province,Address,Health Authority,Drug Checking Site,Sold As/Expected Drug,Category,Colour,Texture,Code,Fentanyl,Benzodiazepine,FTIR Spectrometer,Source
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Purple,Granules,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Purple,Granules,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,Colourless,Crystal,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Yellow,Granules,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Methamphetamine,Stimulant,Colourless,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Methenolone Enanthate,Other,White,Powder,N/A,Negative,Unspecified,Methenolone enanthate,bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Red,Crystal,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Methamphetamine,Stimulant,White,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Methamphetamine,Stimulant,Colourless,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Hydromorphone,Opioid,White,Pressed tablet,N/A,Positive,Negative,"Uncertain match, Uncertain carbohydrate, Uncertain oil, Lactose",bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Yellow,Pebble,N/A,Negative,Unspecified,"Uncertain oil, Uncertain carbohydrate, Mdma",bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Yellow,Granules,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,White,Granules,N/A,Negative,Unspecified,"Mdma, Caffeine",bccsu-drugsense.onrender.com
2024-06-11,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,White,Granules,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Fentanyl,Opioid,Yellow,Granules,N/A,Positive,Negative,Fentanyl,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Fentanyl,Opioid,Yellow,Crystal,N/A,Positive,Negative,"Erythritol, Caffeine, Fentanyl, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-10,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Light Pink,Pebble,N/A,Positive,Negative,"Erythritol, Caffeine, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-10,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Orange,Pebble,N/A,Positive,Negative,Fentanyl,bccsu-drugsense.onrender.com
2024-06-10,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Orange,Powder,N/A,Positive,Negative,"Erythritol, Fentanyl",bccsu-drugsense.onrender.com
2024-06-10,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Red,Granules,N/A,Positive,Negative,"Fentanyl, Caffeine, Erythritol",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Acetaminophen and Oxycodone,Opioid,White,Chunk,N/A,Negative,Negative,"Uncertain oil, Acetaminophen, Uncertain carbohydrate",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Alprazolam,Depressant,White,Chunk,N/A,Negative,Positive,"Microcrystalline cellulose, Uncertain oil",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Alprazolam,Depressant,White,Chunk,N/A,Negative,Positive,"Uncertain oil, Microcrystalline cellulose",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Crack Cocaine,Stimulant,White,Pebble,N/A,Negative,Unspecified,"Phenacetin, Cocaine base",bccsu-drugsense.onrender.com
2024-06-10,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Light Orange,Chunk,N/A,Positive,Negative,"Erythritol, Caffeine, Uncertain match",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Black,Residue,N/A,Positive,Negative,"Caffeine, Uncertain carbohydrate, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Dark Green,Granules,N/A,Positive,Negative,"Fentanyl, Erythritol, Para-fluorofentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Dark Pink,Granules,N/A,Positive,Positive,"Uncertain match, Caffeine, Para-fluorofentanyl, Erythritol",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Fentanyl,Opioid,Yellow,Granules,N/A,Positive,Negative,Fentanyl,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Light Green,Pebble,N/A,Positive,Positive,"Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Green,Granules,N/A,Positive,Positive,"Fentanyl, Caffeine, Erythritol",bccsu-drugsense.onrender.com
2024-06-10,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Outreach Urban Health,Fentanyl,Opioid,Brown,Chunk,N/A,Positive,Positive,"Caffeine, Lactose, Erythritol, Xylitol",bccsu-drugsense.onrender.com
2024-06-10,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Green,Chunk,N/A,Positive,Positive,"Erythritol, Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-10,Kelowna,BC,"Kelowna, BC, Canada",Interior Health,Living Positive Resource Centre,MDMA,Psychedelic,White,Crystal,N/A,Positive,Positive,Erythritol,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Fentanyl,Opioid,Yellow,Granules,N/A,Positive,Negative,"Phenacetin, Uncertain match, Fentanyl, Erythritol",bccsu-drugsense.onrender.com
2024-06-10,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Public Health Unit (Chilliwack),Down (Unknown Opioid),Opioid,Beige,Granules,N/A,Positive,Negative,"Erythritol, Para-fluorofentanyl, Caffeine, Uncertain match",bccsu-drugsense.onrender.com
2024-06-10,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Public Health Unit (Chilliwack),Down (Unknown Opioid),Opioid,Green,Granules,N/A,Positive,Negative,"Uncertain match, Para-fluorofentanyl, Caffeine, Erythritol",bccsu-drugsense.onrender.com
2024-06-10,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Public Health Unit (Chilliwack),Fentanyl,Opioid,Beige,Chunk,N/A,Positive,Negative,Fentanyl,bccsu-drugsense.onrender.com
2024-06-10,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Down (Unknown Opioid),Opioid,Light Brown,Pebble,N/A,Positive,Positive,"Erythritol, Para-fluorofentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-10,Cranbrook,BC,"Cranbrook, BC, Canada",Interior Health,ANKORS (Cranbrook),Down (Unknown Opioid),Opioid,Light Purple,Pebble,N/A,Positive,Positive,"Bromazolam, Erythritol, Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-10,Kamloops,BC,"Kamloops, BC, Canada",Interior Health,ASK Wellness (433 Tranquille),Down (Unknown Opioid),Opioid,Beige,Chunk,N/A,Positive,Negative,"Erythritol, Caffeine, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-10,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Crack Cocaine,Stimulant,Light Green,Chunk,N/A,Negative,Unspecified,"Cocaine base, Ketamine base",bccsu-drugsense.onrender.com
2024-06-10,Penticton,BC,"Penticton, BC, Canada",Interior Health,Burdock House (Penticton),Down (Unknown Opioid),Opioid,Light Purple,Chunk,N/A,Positive,Positive,"Sucrose, Ortho-fluorofentanyl, Erythritol, Caffeine, Uncertain match",bccsu-drugsense.onrender.com
2024-06-10,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Crack Cocaine,Stimulant,White,Crystal,N/A,Negative,Unspecified,Cocaine base,bccsu-drugsense.onrender.com
2024-06-10,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Fentanyl,Opioid,Light Pink,Granules,N/A,Positive,Positive,"Caffeine, Mannitol, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-10,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Ketamine,Psychedelic,White,Crystal,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-10,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Methamphetamine,Stimulant,Grey,Crystal,N/A,Negative,Unspecified,Erythritol,bccsu-drugsense.onrender.com
2024-06-10,New Westminster,BC,"New Westminster, BC, Canada",Fraser Health,Purpose Society,Carfentanil,Opioid,Beige,Chunk,N/A,Positive,Negative,"Para-fluorofentanyl, Ortho-methylfentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-10,New Westminster,BC,"New Westminster, BC, Canada",Fraser Health,Purpose Society,Cocaine,Stimulant,White,Powder,N/A,Negative,Negative,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-10,Penticton,BC,"Penticton, BC, Canada",Interior Health,Burdock House (Penticton),Down (Unknown Opioid),Opioid,Light Purple,Chunk,N/A,Positive,Positive,"Fentanyl, Caffeine, Bromazolam",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Fentanyl,Opioid,Yellow,Granules,N/A,Positive,Negative,"Fentanyl, N-phenyl-propanamide",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Powder,N/A,Negative,Negative,Neg,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Heroin,Opioid,White,Powder,N/A,Positive,Positive,Caffeine,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Powder,N/A,Negative,Negative,Neg,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Powder,N/A,Negative,Positive,Neg,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Powder,N/A,Positive,Positive,"Flubromazepam, Caffeine",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Yellow,Chunk,N/A,Positive,Negative,Neg,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Heroin,Opioid,Yellow,Granules,N/A,Negative,Negative,Md-mapa,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Beige,Granules,N/A,Positive,Positive,"Fentanyl, Bromazolam, Caffeine, Xylitol",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Blue,Pebble,N/A,Positive,Negative,"Para-fluorofentanyl, Caffeine, Erythritol",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Light Pink,Chunk,N/A,Positive,Positive,"Erythritol, Caffeine, Fentanyl, Bromazolam",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Red,Chunk,N/A,Positive,Negative,"Ortho-methylfentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Red,Chunk,N/A,Positive,Positive,"Fentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Red,Pebble,N/A,Positive,Negative,"Caffeine, Erythritol, Ortho-methylfentanyl",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Unknown,Unknown,White,Chunk,N/A,Negative,Unspecified,"Phenacetin, Cocaine base",bccsu-drugsense.onrender.com
2024-06-10,Vernon,BC,"Vernon, BC, Canada",Interior Health,Vernon MHSU,Crack Cocaine,Stimulant,White,Pebble,N/A,Negative,Negative,Cocaine base,bccsu-drugsense.onrender.com
2024-06-10,Vernon,BC,"Vernon, BC, Canada",Interior Health,Vernon MHSU,Down (Unknown Opioid),Opioid,Purple,Pebble,N/A,Positive,Positive,"Erythritol, Bromazolam, Ortho-fluorofentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-10,Vernon,BC,"Vernon, BC, Canada",Interior Health,Vernon MHSU,Down and Methamphetamine,Polysubstance,Brown,Pebble,N/A,Positive,Positive,Lactose,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Powder,N/A,Negative,Positive,"Caffeine, Uncertain match",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Crack Cocaine,Stimulant,White,Chunk,N/A,Negative,Unspecified,Cocaine base,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Powder,N/A,Negative,Negative,Neg,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Light Brown,Granules,N/A,Positive,Negative,"Md-mapa, Erythritol, Para-fluorofentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,Colourless,Crystal,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Granules,N/A,Negative,Positive,Neg,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,White,Powder,N/A,Negative,Unspecified,Mda,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Lorazepam,Depressant,White,Chunk,N/A,Negative,Positive,Lactose,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDA,Psychedelic,Colourless,Crystal,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Pink,Granules,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Dark Blue,Granules,N/A,Positive,Negative,"Para-fluorofentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,White,Crystal,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Light Brown,Pebble,N/A,Positive,Negative,"Caffeine, Erythritol, Para-fluorofentanyl, Md-mapa",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Orange,Powder,N/A,Negative,Positive,"Uncertain match, Bromazolam",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Purple,Granules,N/A,Positive,Positive,"Caffeine, Erythritol, Fentanyl",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Purple,Granules,N/A,Positive,Positive,"Caffeine, Fentanyl, Erythritol",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Purple,Granules,N/A,Positive,Positive,"Caffeine, Fentanyl, Erythritol",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Purple,Granules,N/A,Positive,Positive,"Erythritol, Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-10,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Light Green,Granules,N/A,Positive,Positive,"Erythritol, Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-09,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Heroin,Opioid,Black,Chunk,N/A,Negative,Negative,Noscapine,bccsu-drugsense.onrender.com
2024-06-09,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Clomifene,Other,White,Pressed tablet,N/A,Negative,Unspecified,"Clomifine, Sucrose, Lactose, Uncertain oil",bccsu-drugsense.onrender.com
2024-06-09,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Light Pink,Chunk,N/A,Positive,Negative,"Uncertain carbohydrate, Erythritol, Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-09,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Light Brown,Chunk,N/A,Positive,Negative,"Erythritol, Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-09,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Dark Pink,Chunk,N/A,Positive,Negative,"Caffeine, Para-fluorofentanyl, Erythritol",bccsu-drugsense.onrender.com
2024-06-09,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Brown,Powder,N/A,Positive,Negative,"Fentanyl, Erythritol",bccsu-drugsense.onrender.com
2024-06-09,Mission,BC,"Mission, BC, Canada",Fraser Health,MCS The Haven,Unknown,Unknown,Purple,Granules,N/A,Positive,Positive,"Bromazolam, Xylitol, Caffeine, Para-fluorofentanyl base",bccsu-drugsense.onrender.com
2024-06-09,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Fentanyl,Opioid,Dark Brown,Chunk,N/A,Positive,Positive,Fentanyl,bccsu-drugsense.onrender.com
2024-06-09,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Fentanyl,Opioid,Brown,Chunk,N/A,Positive,Positive,"Heroin hcl, Fentanyl",bccsu-drugsense.onrender.com
2024-06-09,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Fentanyl,Opioid,Brown,Chunk,N/A,Positive,Positive,Fentanyl,bccsu-drugsense.onrender.com
2024-06-09,Mission,BC,"Mission, BC, Canada",Fraser Health,MCS The Haven,Unknown,Unknown,Dark Pink,Granules,N/A,Positive,Positive,"Para-fluorofentanyl base, Bromazolam, Uncertain carbohydrate, Caffeine",bccsu-drugsense.onrender.com
2024-06-09,Mission,BC,"Mission, BC, Canada",Fraser Health,MCS The Haven,Unknown,Unknown,Dark Blue,Granules,N/A,Positive,Positive,"Caffeine, Uncertain match, Para-fluorofentanyl, Erythritol",bccsu-drugsense.onrender.com
2024-06-09,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Dark Pink,Granules,N/A,Positive,Positive,"Xylitol, Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-09,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Clomifene,Other,White,Pressed tablet,N/A,Negative,Unspecified,"Uncertain oil, Clomifine, Lactose, Sucrose",bccsu-drugsense.onrender.com
2024-06-09,Mission,BC,"Mission, BC, Canada",Fraser Health,MCS The Haven,Down (Unknown Opioid),Opioid,Purple,Granules,N/A,Positive,Positive,"Uncertain match, Caffeine, Xylitol, Erythritol, Fentanyl",bccsu-drugsense.onrender.com
